occurrenceID;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordedBy;verbatimEventDate;samplingProtocol;individualCount;preparations;identifiedBy;dateIdentified;identificationQualifier;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;scientificName;scientificNameAuthorship;verbatimTaxonRank;taxonRank;vernacularName;sex;habitat;country;countryCode;stateProvince;county;verbatimLocality;verbatimElevation;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters
UCN:MH-HERP:46-2300MI2008RE0014;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008RE0014;Alzate F | Cardona F;2001/03/19;;1;Animal entero (ETOH - Etanol);Clavijo L;oct. 2001;;;;Reptilia;;Polychrotidae;;;;Anolis auratus;;;;;Macho;Bosque Montano;Colombia;CO;Antioquia;Támesis;Vereda El Barro, finca La Colina;1489;"5° 43' 30.7"" N";"75° 42' 27.7"" W";;;;;
UCN:MH-HERP:46-2300MI2008RE0007;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008RE0007;González F;20/03/2001;;1;Animal entero (ETOH - Etanol);Rodríguez W | Ropero L | Restrepo M | Santiago H;oct. 2001;;;;Reptilia;;Polychrotidae;;;;Anolis tropidogaster;;;;;Hembra;;Colombia;CO;Caldas;Manizales;Vereda El Desquite, finca Martinica;3442;"5° 4' 14.2"" N";"75° 23' 19.3"" W";;;;;
UCN:MH-HERP:46-2300MI2008RE0030;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008RE0030;González F;Mar 2001;;1;Animal entero (ETOH - Etanol);Rodríguez W | Ropero L | Restrepo M | Santiago H;oct. 2001;;;;Reptilia;;Polychrotidae;;;;Anolis tropidogaster;;;;;Macho;;Colombia;CO;Caldas;Manizales;Vereda El Desquite, finca Martinica;3442;"5° 4' 14.2"" N";"75° 23' 19.3"" W";;;;;
UCN:MH-HERP:46-2300MI2008RE0038;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008RE0038;Cardona F | Alzate F | Posada J | Trujillo C;2001/03/19;;1;Animal entero (ETOH - Etanol);Rodríguez W | Ropero L | Restrepo M | Santiago H;oct. 2001;;;;Reptilia;;Polychrotidae;;;;Anolis tropidogaster;;;;;Hembra;;Colombia;CO;Caldas;Manizales;Vereda El Desquite, finca Martinica;3442;"5° 4' 14.2"" N";"75° 23' 19.3"" W";;;;;
UCN:MH-HERP:46-2300MI2008RE0067;PreservedSpecimen;UCN;MH-HERP;46-2300MI2008RE0067;Cardona F | Alzate F | Posada J | Trujillo C;Feb 2001;;1;Animal entero (ETOH - Etanol);Clavijo L | Cordero Z;oct. 2001;;;;Reptilia;;Polychrotidae;;;;Anolis tropidogaster;;;;;Indeterminado;;Colombia;CO;Caldas;Manizales;Vereda El Desquite, finca Martinica;3442;"5° 4' 14.2"" N";"75° 23' 19.3"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1365;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1365;Idárraga A | Cardona F;Mar 19, 2001;Red de Niebla;1;Piel;McPherson G | Roldán F | Betancur J;oct. 2001;;;;Aves;;Accipitridae;;;;Coragyps atratus;;;;;Macho;Piedemonte;Colombia;CO;Antioquia;Salgar;Reserva Natural finca La Florida, a lado del río Barroso, finca la Florida;791;5.91005183° N;75.9117570° W;;;;;
UCN:MH-ORNIT:46-2300MI2008AV0954;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0954;Roldán F | Mosquera O | Niño J;2001;Red de Niebla;1;Piel;Ramírez J | Muñoz E | Cruz M | Villa M;oct. 2001;;;;Aves;;Accipitridae;;;;Elanoides forficatus;;;;;Macho;Bosque Húmedo;Colombia;CO;Antioquia;Frontino;Camino del río Calles hacia Venados;1218;6° 33' N;76° 17' W;;;;;
UCN:MH-CAMPO:46-2300MI2008MA0068;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0068;Correa A | Cuartas S;2001;;1;;David H | Giraldo A;oct. 2001;;;;Mammalia;;Aotidae;;;;Aotus griseimembra;;;;;Hembra;;Colombia;CO;Tolima;Villahermosa;Nevado del Ruiz;4536;"4° 54' 8.780"" N";"75° 18' 12.490"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0091;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0091;González F;19/03/2001;;1;;David H | Giraldo A;oct. 2001;;;;Mammalia;;Aotidae;;;;Aotus griseimembra;;;;;Macho;;Colombia;CO;Tolima;Villahermosa;Nevado del Ruiz;4536;"4° 54' 8.780"" N";"75° 18' 12.490"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0151;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0151;Arbeláez M | Sueroque F;19/03/2001;;1;;Beltran N;oct. 2001;;;;Mammalia;;Aotidae;;;;Aotus griseimembra;;;;;Hembra;;Colombia;CO;Tolima;Villahermosa;Nevado del Ruiz;4536;"4° 54' 8.780"" N";"75° 18' 12.490"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0163;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0163;Arbeláez M | Sueroque F;Feb 10, 2001;;1;;Vargas I;oct. 2001;;;;Mammalia;;Aotidae;;;;Aotus griseimembra;;;;;Indeterminado;;Colombia;CO;Tolima;Villahermosa;Nevado del Ruiz;4536;"4° 54' 8.780"" N";"75° 18' 12.490"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0217;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0217;Arbeláez M | Sueroque F;2001;;1;;Beltran N;oct. 2001;;;;Mammalia;;Aotidae;;;;Aotus griseimembra;;;;;Macho;;Colombia;CO;Tolima;Villahermosa;Nevado del Ruiz;4536;"4° 54' 8.780"" N";"75° 18' 12.490"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0364;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0364;Vargas I;19/03/2001;;1;;Vargas I;oct. 2001;;;;Mammalia;;Aotidae;;;;Aotus griseimembra;;;;;Macho;;Colombia;CO;Tolima;Villahermosa;Nevado del Ruiz;4536;"4° 54' 8.780"" N";"75° 18' 12.490"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0481;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0481;Vargas I;Mar 2001;;1;;Beltran N;oct. 2001;;;;Mammalia;;Aotidae;;;;Aotus griseimembra;;;;;Hembra;;Colombia;CO;Tolima;Villahermosa;Nevado del Ruiz;4536;"4° 54' 8.780"" N";"75° 18' 12.490"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0959;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0959;Roldán F | Mosquera O | Niño J;19/03/2001;Red de Niebla;1;Piel;Ramírez J | Muñoz E | Cruz M | Villa M;oct. 2001;;;;Aves;;Accipitridae;;;;Elanus leucurus;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Finca La Granja;225;"4° 52' 26"" N";"75° 31' 21"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0213;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0213;Rivas A | Ruíz A;2001/03/19;Red de Niebla;1;Piel;Callejas R | Marulanda O;oct. 2001;;;;Aves;;Alcedinidae;;;;Chloroceryle americana;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Aguas y Aguas;224;"4° 44' 17.41"" S";"75° 33' 47.9"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0279;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0279;Rivas A | Ruíz A;Feb 2001;Red de Niebla;1;Piel;Soejarto D | Lockwood T;oct. 2001;;;;Aves;;Alcedinidae;;;;Chloroceryle americana;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Aguas y Aguas;224;"4° 44' 17.41"" S";"75° 33' 47.9"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0709;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0709;Rivas A | Ruíz A;May 2001;Red de Niebla;1;Piel;Callejas R | Luteyn J | Betancur J;oct. 2001;;;;Aves;;Alcedinidae;;;;Chloroceryle americana;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Aguas y Aguas;224;"4° 44' 17.41"" S";"75° 33' 47.9"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1033;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1033;Rivas A | Ruíz A;Mar 19, 2001;Red de Niebla;1;Piel;Callejas R | Roldán F;oct. 2001;;;;Aves;;Alcedinidae;;;;Chloroceryle americana;;;;;Indeterminado;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Aguas y Aguas;224;"4° 44' 17.41"" S";"75° 33' 47.9"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1585;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1585;Rivas A | Ruíz A;2001;Red de Niebla;1;Piel;Callejas R | Roldán F;oct. 2001;;;;Aves;;Alcedinidae;;;;Chloroceryle americana;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Aguas y Aguas;224;"4° 44' 17.41"" S";"75° 33' 47.9"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0189;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0189;Alzate F | Agudelo L | Uribe J;19/03/2001;Red de Niebla;1;Piel;Forero E | Jaramillo R;oct. 2001;;;;Aves;;Anhingidae;;;;Anhinga anhinga;;;;;Macho;Bosque Húmedo;Colombia;CO;Antioquia;Angostura;8 km al S de Angostura en la ruta a la represa Miraflores;1851;6° 50' N;75° 18' W;;;;;
UCN:MH-ORNIT:46-2300MI2008AV0278;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0278;Alzate F | Cardona F;20/03/2001;Red de Niebla;1;Piel;Clavijo L | Tanimuka W;oct. 2001;;;;Aves;;Anhingidae;;;;Anhinga anhinga;;;;;Hembra;Bosque Húmedo;Colombia;CO;Antioquia;Angostura;8 km al S de Angostura en la ruta a la represa Miraflores;1851;6° 50' N;75° 18' W;;;;;
UCN:MH-ORNIT:46-2300MI2008AV0722;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0722;Alzate F | Cardona F;Mar 2001;Red de Niebla;1;Piel;Clavijo L | Cordero Z;oct. 2001;;;;Aves;;Anhingidae;;;;Anhinga anhinga;;;;;Indeterminado;Bosque Húmedo;Colombia;CO;Antioquia;Angostura;8 km al S de Angostura en la ruta a la represa Miraflores;1851;6° 50' N;75° 18' W;;;;;
UCN:MH-ORNIT:46-2300MI2008AV1036;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1036;Alzate F | Cardona F;2001/03/19;Red de Niebla;1;Piel;Clavijo L | Tanimuka W;oct. 2001;;;;Aves;;Anhingidae;;;;Anhinga anhinga;;;;;Macho;Bosque Húmedo;Colombia;CO;Antioquia;Angostura;8 km al S de Angostura en la ruta a la represa Miraflores;1851;6° 50' N;75° 18' W;;;;;
UCN:MH-ORNIT:46-2300MI2008AV0547;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0547;Rodríguez W | Giraldo F | Marín M;Mar 2001;Red de Niebla;1;Piel;Sánchez J;oct. 2001;;;;Aves;;Ardeidae;;;;Ardea cocoi;;;;;Macho;;Colombia;CO;Caldas;Victoria;Puente de hierro a 1 km del Río La Miel;310;5.57547129° N;74.8513326° W;;;;;
UCN:MH-ORNIT:46-2300MI2008AV1008;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1008;Velásquez C | Correa E | Ramírez J;Mar 19, 2001;Red de Niebla;1;Piel;Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R;oct. 2001;;;;Aves;;Ardeidae;;;;Bubulcus ibis;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania;225;"4° 52' 3"" N";"75° 32' 48"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1031;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1031;Velásquez C | Correa E | Ramírez J;Mar 19, 2001;Red de Niebla;1;Piel;Rodríguez W | Idárraga A | Parra R | Carmona D | Naranjo J | Taborda K;oct. 2001;;;;Aves;;Ardeidae;;;;Bubulcus ibis;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania;225;"4° 52' 3"" N";"75° 32' 48"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1160;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1160;Velásquez C | Correa E | Ramírez J;19/03/2001;Red de Niebla;1;Piel;Rodríguez W | Idárraga A | Parra R | Carmona D | Naranjo J | Taborda K;oct. 2001;;;;Aves;;Ardeidae;;;;Bubulcus ibis;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania;225;"4° 52' 3"" N";"75° 32' 48"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1226;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1226;Velásquez C | Correa E | Ramírez J;20/03/2001;Red de Niebla;1;Piel;Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R;oct. 2001;;;;Aves;;Ardeidae;;;;Bubulcus ibis;;;;;Hembra;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania;225;"4° 52' 3"" N";"75° 32' 48"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1344;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1344;Velásquez C | Correa E | Ramírez J;Mar 2001;Red de Niebla;1;Piel;Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R;oct. 2001;;;;Aves;;Ardeidae;;;;Bubulcus ibis;;;;;Indeterminado;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania;225;"4° 52' 3"" N";"75° 32' 48"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1677;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1677;Velásquez C | Correa E | Ramírez J;2001/03/19;Red de Niebla;1;Piel;Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R;oct. 2001;;;;Aves;;Ardeidae;;;;Bubulcus ibis;;;;;Macho;;Colombia;CO;Risaralda;Santa Rosa de Cabal;Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania;225;"4° 52' 3"" N";"75° 32' 48"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0212;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0212;Suárez S | Calderón D;Feb 10, 2001;Red de Niebla;1;Piel;Suescún D | Piedrahíta J | Ríos L;oct. 2001;;;;Aves;;Ardeidae;;;;Butorides striatus;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Pez Fresco;224;"4° 44' 25.58"" S";"75° 34' 52.13"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV0280;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV0280;Suárez S | Calderón D;2001;Red de Niebla;1;Piel;Suescún D | Piedrahíta J | Ríos L;oct. 2001;;;;Aves;;Ardeidae;;;;Butorides striatus;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Pez Fresco;224;"4° 44' 25.58"" S";"75° 34' 52.13"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1032;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1032;Suárez S | Calderón D;19/03/2001;Red de Niebla;1;Piel;Suescún D | Piedrahíta J | Ríos L;oct. 2001;;;;Aves;;Ardeidae;;;;Butorides striatus;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Pez Fresco;224;"4° 44' 25.58"" S";"75° 34' 52.13"" W";;;;;
UCN:MH-ORNIT:46-2300MI2008AV1581;PreservedSpecimen;UCN;MH-ORNIT;46-2300MI2008AV1581;Suárez S | Calderón D;Mar 2001;Red de Niebla;1;Piel;Suescún D | Piedrahíta J | Ríos L;oct. 2001;;;;Aves;;Ardeidae;;;;Butorides striatus;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca Pez Fresco;224;"4° 44' 25.58"" S";"75° 34' 52.13"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0148;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0148;Rodríguez W | Giraldo F | Marín M;Mar 19, 2001;;1;;Colorado J | Uribe W | Suárez E;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus amplus;;;;;Macho;;Colombia;CO;Caldas;Marquetalia;Finca El Infierno;1505;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0161;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0161;Rodríguez W | Giraldo F | Marín M;19/03/2001;;1;;Colorado J | Suárez E;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus amplus;;;;;Macho;;Colombia;CO;Caldas;Marquetalia;Finca El Infierno;1505;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0328;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0328;Rodríguez W | Giraldo F | Marín M;20/03/2001;;1;;Colorado J | Suárez E;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus amplus;;;;;Hembra;;Colombia;CO;Caldas;Marquetalia;Finca El Infierno;1505;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0484;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0484;Rodríguez W | Giraldo F | Marín M;Mar 2001;;1;;Colorado J | Suárez E;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus amplus;;;;;Macho;;Colombia;CO;Caldas;Marquetalia;Finca El Infierno;1505;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0242;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0242;Rodríguez W | Giraldo F | Marín M;2001/03/19;;1;;Colorado J | Suárez E;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus jamaicensis Leach, 1821;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca El Amparo de Niños;224;"4° 44' 49.63"" S";"75° 36' 3.204"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0251;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0251;Rodríguez W | Giraldo F | Marín M;2001/03/19;;1;;López D | Molina D | Trujillo P | Perdomo L;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus jamaicensis Leach, 1821;;;;;Indeterminado;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca El Amparo de Niños;224;"4° 44' 49.63"" S";"75° 36' 3.204"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0297;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0297;Rodríguez W | Giraldo F | Marín M;20/03/2001;;1;;Vargas I;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus jamaicensis Leach, 1821;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca El Amparo de Niños;224;"4° 44' 49.63"" S";"75° 36' 3.204"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0330;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0330;Rodríguez W | Giraldo F | Marín M;Mar 2001;;1;;Vargas I;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus jamaicensis Leach, 1821;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca El Amparo de Niños;224;"4° 44' 49.63"" S";"75° 36' 3.204"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0331;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0331;Rodríguez W | Giraldo F | Marín M;2001/03/19;;1;;Vargas I;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus jamaicensis Leach, 1821;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca El Amparo de Niños;224;"4° 44' 49.63"" S";"75° 36' 3.204"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0376;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0376;Rodríguez W | Giraldo F | Marín M;Feb 2001;;1;;Díaz O | Londoño L;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus jamaicensis Leach, 1821;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca El Amparo de Niños;224;"4° 44' 49.63"" S";"75° 36' 3.204"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0377;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0377;Rodríguez W | Giraldo F | Marín M;May 2001;;1;;Alzate F | Moreno J | Gómez M;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus jamaicensis Leach, 1821;;;;;Hembra;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca El Amparo de Niños;224;"4° 44' 49.63"" S";"75° 36' 3.204"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0378;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0378;Rodríguez W | Giraldo F | Marín M;Mar 19, 2001;;1;;Alzate F | Moreno J | Gómez M;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus jamaicensis Leach, 1821;;;;;Indeterminado;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca El Amparo de Niños;224;"4° 44' 49.63"" S";"75° 36' 3.204"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0433;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0433;Rodríguez W | Giraldo F | Marín M;2001;;1;;Alzate F | Moreno J | Gómez M;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus jamaicensis Leach, 1821;;;;;Macho;;Colombia;CO;Risaralda;Pereira;Vereda La Suiza, finca El Amparo de Niños;224;"4° 44' 49.63"" S";"75° 36' 3.204"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0085;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0085;Rodríguez W | Giraldo F | Marín M;19/03/2001;;1;;Alzate F | Moreno J | Gómez M;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus lituratus;;;;;Macho;;Colombia;CO;Caldas;Marquetalia;Vereda La Tebaida;1070;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0086;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0086;Rodríguez W | Giraldo F | Marín M;19/03/2001;;1;;Albert L | Folsom J | Brand J | Sánchez D;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus lituratus;;;;;Hembra;;Colombia;CO;Caldas;Marquetalia;Vereda La Tebaida;1070;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0088;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0088;Giraldo F | Murillo G;Feb 10, 2001;;1;;Vargas I;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus lituratus;;;;;Macho;;Colombia;CO;Caldas;Marquetalia;Vereda La Tebaida;1070;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0100;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0100;Giraldo F | Murillo G;2001;;1;;Díaz O | Giraldo F | Manco D;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus lituratus;;;;;Hembra;;Colombia;CO;Caldas;Marquetalia;Vereda La Tebaida;1070;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0146;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0146;Giraldo F | Murillo G;19/03/2001;;1;;Díaz O | Giraldo F | Manco D;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus lituratus;;;;;Indeterminado;;Colombia;CO;Caldas;Marquetalia;Vereda La Tebaida;1070;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0147;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0147;Giraldo F | Murillo G;Mar 2001;;1;;Díaz O | Giraldo F | Manco D;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus lituratus;;;;;Macho;;Colombia;CO;Caldas;Marquetalia;Vereda La Tebaida;1070;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0160;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0160;Giraldo F | Murillo G;Mar 19, 2001;;1;;Díaz O | Giraldo F | Manco D;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus lituratus;;;;;Macho;;Colombia;CO;Caldas;Marquetalia;Vereda La Tebaida;1070;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0229;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0229;Rodríguez W | Giraldo F | Marín M;Mar 19, 2001;;1;;Díaz O | Giraldo F | Manco D;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus lituratus;;;;;Hembra;;Colombia;CO;Caldas;Marquetalia;Vereda La Tebaida;1070;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0252;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0252;Rodríguez W | Giraldo F | Marín M;19/03/2001;;1;;Vargas I;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus lituratus;;;;;Macho;;Colombia;CO;Caldas;Marquetalia;Vereda La Tebaida;1070;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0253;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0253;Rodríguez W | Giraldo F | Marín M;20/03/2001;;1;;Díaz O | Giraldo F | Manco D;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus lituratus;;;;;Hembra;;Colombia;CO;Caldas;Marquetalia;Vereda La Tebaida;1070;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
UCN:MH-CAMPO:46-2300MI2008MA0286;HumanObservation;UCN;MH-CAMPO;46-2300MI2008MA0286;Rodríguez W | Giraldo F | Marín M;Mar 2001;;1;;Alzate F | Grupo de Estudios Florísticos UCO;oct. 2001;;;;Mammalia;;Phyllostomidae;;;;Artibeus lituratus;;;;;Indeterminado;;Colombia;CO;Caldas;Marquetalia;Vereda La Tebaida;1070;"5° 18' 4.69"" N";"75° 03' 23.3"" W";;;;;
