occurrenceID,basisOfRecord,institutionCode,collectionCode,catalogNumber,type,collectionID,recordedBy,verbatimEventDate,samplingProtocol,individualCount,preparations,identifiedBy,dateIdentified,identificationQualifier,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,verbatimTaxonRank,taxonRank,vernacularName,sex,habitat,country,countryCode,stateProvince,county,verbatimLocality,verbatimElevation,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters
UCN:MH-HERP:46-2300MI2008RE0039,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-HERP,46-2300MI2008RE0039,Objeto físico,RNC:123,Vargas I,"Mar 19, 2001",,1,Animal entero (ETOH - Etanol),Clavijo L | González M | Tanimuka W,oct. 2001,,,,Reptilia,,Amphisbaenidae,,,,Amphisbaena fuliginosa,,,,,Hembra,Piedemonte,Colombia,CO,Antioquia,Anorí,"25 km al S y 22 km al W de Zaragoza, Providencia La Tirana",500,"7° 18' 10.12"" N","75° 04' 25.03"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1275,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1275,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,"Mar 19, 2001",Red de Niebla,1,Piel,Suescún D | Piedrahíta J | Ríos L,oct. 2001,,,,Aves,,Accipitridae,,,,Buteo magnirostris,,,,,Macho,Bosque Montano,Colombia,CO,Antioquia,Medellín,"N de la cumbre de Santa Elena, entre el río Negro y Medellín",2545,"6° 12' 26.210"" N","75° 29' 24.110"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1359,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1359,Objeto físico,RNC:123,Restrepo S,2001,Red de Niebla,1,Piel,Suescún D | Piedrahíta J | Ríos L,oct. 2001,,,,Aves,,Accipitridae,,,,Buteo magnirostris,,,,,Hembra,Bosque Montano,Colombia,CO,Antioquia,Medellín,"N de la cumbre de Santa Elena, entre el río Negro y Medellín",2545,"6° 12' 26.210"" N","75° 29' 24.110"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1496,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1496,Objeto físico,RNC:123,Rudas A | Giraldo D | Tuberquia D | Uribe F,19/03/2001,Red de Niebla,1,Piel,Suescún D | Piedrahíta J | Ríos L,oct. 2001,,,,Aves,,Accipitridae,,,,Buteo magnirostris,,,,,Indeterminado,Bosque Montano,Colombia,CO,Antioquia,Medellín,"N de la cumbre de Santa Elena, entre el río Negro y Medellín",2545,"6° 12' 26.210"" N","75° 29' 24.110"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1648,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1648,Objeto físico,RNC:123,Suárez S | Calderón D,19/03/2001,Red de Niebla,1,Piel,Suescún D | Piedrahíta J | Ríos L,oct. 2001,,,,Aves,,Accipitridae,,,,Buteo magnirostris,,,,,Macho,Bosque Montano,Colombia,CO,Antioquia,Medellín,"N de la cumbre de Santa Elena, entre el río Negro y Medellín",2545,"6° 12' 26.210"" N","75° 29' 24.110"" W",,,,,
UCN:MH-HERP:46-2300MI2008RE0014,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-HERP,46-2300MI2008RE0014,Objeto físico,RNC:123,Alzate F | Cardona F,2001/03/19,,1,Animal entero (ETOH - Etanol),Clavijo L,oct. 2001,,,,Reptilia,,Polychrotidae,,,,Anolis auratus,,,,,Macho,Bosque Montano,Colombia,CO,Antioquia,Támesis,"Vereda El Barro, finca La Colina",1489,"5° 43' 30.7"" N","75° 42' 27.7"" W",,,,,
UCN:MH-HERP:46-2300MI2008RE0007,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-HERP,46-2300MI2008RE0007,Objeto físico,RNC:123,González F,20/03/2001,,1,Animal entero (ETOH - Etanol),Rodríguez W | Ropero L | Restrepo M | Santiago H,oct. 2001,,,,Reptilia,,Polychrotidae,,,,Anolis tropidogaster,,,,,Hembra,,Colombia,CO,Caldas,Manizales,"Vereda El Desquite, finca Martinica",3442,"5° 4' 14.2"" N","75° 23' 19.3"" W",,,,,
UCN:MH-HERP:46-2300MI2008RE0030,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-HERP,46-2300MI2008RE0030,Objeto físico,RNC:123,González F,Mar 2001,,1,Animal entero (ETOH - Etanol),Rodríguez W | Ropero L | Restrepo M | Santiago H,oct. 2001,,,,Reptilia,,Polychrotidae,,,,Anolis tropidogaster,,,,,Macho,,Colombia,CO,Caldas,Manizales,"Vereda El Desquite, finca Martinica",3442,"5° 4' 14.2"" N","75° 23' 19.3"" W",,,,,
UCN:MH-HERP:46-2300MI2008RE0038,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-HERP,46-2300MI2008RE0038,Objeto físico,RNC:123,Cardona F | Alzate F | Posada J | Trujillo C,2001/03/19,,1,Animal entero (ETOH - Etanol),Rodríguez W | Ropero L | Restrepo M | Santiago H,oct. 2001,,,,Reptilia,,Polychrotidae,,,,Anolis tropidogaster,,,,,Hembra,,Colombia,CO,Caldas,Manizales,"Vereda El Desquite, finca Martinica",3442,"5° 4' 14.2"" N","75° 23' 19.3"" W",,,,,
UCN:MH-HERP:46-2300MI2008RE0067,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-HERP,46-2300MI2008RE0067,Objeto físico,RNC:123,Cardona F | Alzate F | Posada J | Trujillo C,Feb 2001,,1,Animal entero (ETOH - Etanol),Clavijo L | Cordero Z,oct. 2001,,,,Reptilia,,Polychrotidae,,,,Anolis tropidogaster,,,,,Indeterminado,,Colombia,CO,Caldas,Manizales,"Vereda El Desquite, finca Martinica",3442,"5° 4' 14.2"" N","75° 23' 19.3"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1365,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1365,Objeto físico,RNC:123,Idárraga A | Cardona F,"Mar 19, 2001",Red de Niebla,1,Piel,McPherson G | Roldán F | Betancur J,oct. 2001,,,,Aves,,Accipitridae,,,,Coragyps atratus,,,,,Macho,Piedemonte,Colombia,CO,Antioquia,Salgar,"Reserva Natural finca La Florida, a lado del río Barroso, finca la Florida",791,5.91005183° N,75.9117570° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0954,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0954,Objeto físico,RNC:123,Roldán F | Mosquera O | Niño J,2001,Red de Niebla,1,Piel,Ramírez J | Muñoz E | Cruz M | Villa M,oct. 2001,,,,Aves,,Accipitridae,,,,Elanoides forficatus,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Frontino,Camino del río Calles hacia Venados,1218,6° 33' N,76° 17' W,,,,,
UCN:MH-MAM:46-2300MI2008MA0068,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0068,Objeto físico,RNC:123,Correa A | Cuartas S,2001,,1,,David H | Giraldo A,oct. 2001,,,,Mammalia,,Aotidae,,,,Aotus griseimembra,,,,,Hembra,,Colombia,CO,Tolima,Villahermosa,Nevado del Ruiz,4536,"4° 54' 8.780"" N","75° 18' 12.490"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0091,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0091,Objeto físico,RNC:123,González F,19/03/2001,,1,,David H | Giraldo A,oct. 2001,,,,Mammalia,,Aotidae,,,,Aotus griseimembra,,,,,Macho,,Colombia,CO,Tolima,Villahermosa,Nevado del Ruiz,4536,"4° 54' 8.780"" N","75° 18' 12.490"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0151,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0151,Objeto físico,RNC:123,Arbeláez M | Sueroque F,19/03/2001,,1,,Beltran N,oct. 2001,,,,Mammalia,,Aotidae,,,,Aotus griseimembra,,,,,Hembra,,Colombia,CO,Tolima,Villahermosa,Nevado del Ruiz,4536,"4° 54' 8.780"" N","75° 18' 12.490"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0163,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0163,Objeto físico,RNC:123,Arbeláez M | Sueroque F,"Feb 10, 2001",,1,,Vargas I,oct. 2001,,,,Mammalia,,Aotidae,,,,Aotus griseimembra,,,,,Indeterminado,,Colombia,CO,Tolima,Villahermosa,Nevado del Ruiz,4536,"4° 54' 8.780"" N","75° 18' 12.490"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0217,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0217,Objeto físico,RNC:123,Arbeláez M | Sueroque F,2001,,1,,Beltran N,oct. 2001,,,,Mammalia,,Aotidae,,,,Aotus griseimembra,,,,,Macho,,Colombia,CO,Tolima,Villahermosa,Nevado del Ruiz,4536,"4° 54' 8.780"" N","75° 18' 12.490"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0364,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0364,Objeto físico,RNC:123,Vargas I,19/03/2001,,1,,Vargas I,oct. 2001,,,,Mammalia,,Aotidae,,,,Aotus griseimembra,,,,,Macho,,Colombia,CO,Tolima,Villahermosa,Nevado del Ruiz,4536,"4° 54' 8.780"" N","75° 18' 12.490"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0481,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0481,Objeto físico,RNC:123,Vargas I,Mar 2001,,1,,Beltran N,oct. 2001,,,,Mammalia,,Aotidae,,,,Aotus griseimembra,,,,,Hembra,,Colombia,CO,Tolima,Villahermosa,Nevado del Ruiz,4536,"4° 54' 8.780"" N","75° 18' 12.490"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0959,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0959,Objeto físico,RNC:123,Roldán F | Mosquera O | Niño J,19/03/2001,Red de Niebla,1,Piel,Ramírez J | Muñoz E | Cruz M | Villa M,oct. 2001,,,,Aves,,Accipitridae,,,,Elanus leucurus,,,,,Hembra,,Colombia,CO,Risaralda,Santa Rosa de Cabal,Finca La Granja,225,"4° 52' 26"" N","75° 31' 21"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0213,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0213,Objeto físico,RNC:123,Rivas A | Ruíz A,2001/03/19,Red de Niebla,1,Piel,Callejas R | Marulanda O,oct. 2001,,,,Aves,,Alcedinidae,,,,Chloroceryle americana,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Aguas y Aguas",224,"4° 44' 17.41"" S","75° 33' 47.9"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0279,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0279,Objeto físico,RNC:123,Rivas A | Ruíz A,Feb 2001,Red de Niebla,1,Piel,Soejarto D | Lockwood T,oct. 2001,,,,Aves,,Alcedinidae,,,,Chloroceryle americana,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Aguas y Aguas",224,"4° 44' 17.41"" S","75° 33' 47.9"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0709,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0709,Objeto físico,RNC:123,Rivas A | Ruíz A,May 2001,Red de Niebla,1,Piel,Callejas R | Luteyn J | Betancur J,oct. 2001,,,,Aves,,Alcedinidae,,,,Chloroceryle americana,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Aguas y Aguas",224,"4° 44' 17.41"" S","75° 33' 47.9"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1033,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1033,Objeto físico,RNC:123,Rivas A | Ruíz A,"Mar 19, 2001",Red de Niebla,1,Piel,Callejas R | Roldán F,oct. 2001,,,,Aves,,Alcedinidae,,,,Chloroceryle americana,,,,,Indeterminado,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Aguas y Aguas",224,"4° 44' 17.41"" S","75° 33' 47.9"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1585,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1585,Objeto físico,RNC:123,Rivas A | Ruíz A,2001,Red de Niebla,1,Piel,Callejas R | Roldán F,oct. 2001,,,,Aves,,Alcedinidae,,,,Chloroceryle americana,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Aguas y Aguas",224,"4° 44' 17.41"" S","75° 33' 47.9"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0189,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0189,Objeto físico,RNC:123,Alzate F | Agudelo L | Uribe J,19/03/2001,Red de Niebla,1,Piel,Forero E | Jaramillo R,oct. 2001,,,,Aves,,Anhingidae,,,,Anhinga anhinga,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Angostura,8 km al S de Angostura en la ruta a la represa Miraflores,1851,6° 50' N,75° 18' W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0278,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0278,Objeto físico,RNC:123,Alzate F | Cardona F,20/03/2001,Red de Niebla,1,Piel,Clavijo L | Tanimuka W,oct. 2001,,,,Aves,,Anhingidae,,,,Anhinga anhinga,,,,,Hembra,Bosque Húmedo,Colombia,CO,Antioquia,Angostura,8 km al S de Angostura en la ruta a la represa Miraflores,1851,6° 50' N,75° 18' W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0722,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0722,Objeto físico,RNC:123,Alzate F | Cardona F,Mar 2001,Red de Niebla,1,Piel,Clavijo L | Cordero Z,oct. 2001,,,,Aves,,Anhingidae,,,,Anhinga anhinga,,,,,Indeterminado,Bosque Húmedo,Colombia,CO,Antioquia,Angostura,8 km al S de Angostura en la ruta a la represa Miraflores,1851,6° 50' N,75° 18' W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1036,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1036,Objeto físico,RNC:123,Alzate F | Cardona F,2001/03/19,Red de Niebla,1,Piel,Clavijo L | Tanimuka W,oct. 2001,,,,Aves,,Anhingidae,,,,Anhinga anhinga,,,,,Macho,Bosque Húmedo,Colombia,CO,Antioquia,Angostura,8 km al S de Angostura en la ruta a la represa Miraflores,1851,6° 50' N,75° 18' W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV0547,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0547,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,Mar 2001,Red de Niebla,1,Piel,Sánchez J,oct. 2001,,,,Aves,,Ardeidae,,,,Ardea cocoi,,,,,Macho,,Colombia,CO,Caldas,Victoria,Puente de hierro a 1 km del Río La Miel,310,5.57547129° N,74.8513326° W,,,,,
UCN:MH-ORNIT:46-2300MI2008AV1008,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1008,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,"Mar 19, 2001",Red de Niebla,1,Piel,Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R,oct. 2001,,,,Aves,,Ardeidae,,,,Bubulcus ibis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania",225,"4° 52' 3"" N","75° 32' 48"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1031,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1031,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,"Mar 19, 2001",Red de Niebla,1,Piel,Rodríguez W | Idárraga A | Parra R | Carmona D | Naranjo J | Taborda K,oct. 2001,,,,Aves,,Ardeidae,,,,Bubulcus ibis,,,,,Hembra,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania",225,"4° 52' 3"" N","75° 32' 48"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1160,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1160,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,19/03/2001,Red de Niebla,1,Piel,Rodríguez W | Idárraga A | Parra R | Carmona D | Naranjo J | Taborda K,oct. 2001,,,,Aves,,Ardeidae,,,,Bubulcus ibis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania",225,"4° 52' 3"" N","75° 32' 48"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1226,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1226,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,20/03/2001,Red de Niebla,1,Piel,Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R,oct. 2001,,,,Aves,,Ardeidae,,,,Bubulcus ibis,,,,,Hembra,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania",225,"4° 52' 3"" N","75° 32' 48"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1344,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1344,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,Mar 2001,Red de Niebla,1,Piel,Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R,oct. 2001,,,,Aves,,Ardeidae,,,,Bubulcus ibis,,,,,Indeterminado,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania",225,"4° 52' 3"" N","75° 32' 48"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1677,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1677,Objeto físico,RNC:123,Velásquez C | Correa E | Ramírez J,2001/03/19,Red de Niebla,1,Piel,Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R,oct. 2001,,,,Aves,,Ardeidae,,,,Bubulcus ibis,,,,,Macho,,Colombia,CO,Risaralda,Santa Rosa de Cabal,"Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania",225,"4° 52' 3"" N","75° 32' 48"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0212,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0212,Objeto físico,RNC:123,Suárez S | Calderón D,"Feb 10, 2001",Red de Niebla,1,Piel,Suescún D | Piedrahíta J | Ríos L,oct. 2001,,,,Aves,,Ardeidae,,,,Butorides striatus,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Pez Fresco",224,"4° 44' 25.58"" S","75° 34' 52.13"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV0280,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV0280,Objeto físico,RNC:123,Suárez S | Calderón D,2001,Red de Niebla,1,Piel,Suescún D | Piedrahíta J | Ríos L,oct. 2001,,,,Aves,,Ardeidae,,,,Butorides striatus,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Pez Fresco",224,"4° 44' 25.58"" S","75° 34' 52.13"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1032,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1032,Objeto físico,RNC:123,Suárez S | Calderón D,19/03/2001,Red de Niebla,1,Piel,Suescún D | Piedrahíta J | Ríos L,oct. 2001,,,,Aves,,Ardeidae,,,,Butorides striatus,,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Pez Fresco",224,"4° 44' 25.58"" S","75° 34' 52.13"" W",,,,,
UCN:MH-ORNIT:46-2300MI2008AV1581,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-ORNIT,46-2300MI2008AV1581,Objeto físico,RNC:123,Suárez S | Calderón D,Mar 2001,Red de Niebla,1,Piel,Suescún D | Piedrahíta J | Ríos L,oct. 2001,,,,Aves,,Ardeidae,,,,Butorides striatus,,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca Pez Fresco",224,"4° 44' 25.58"" S","75° 34' 52.13"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0148,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0148,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,"Mar 19, 2001",,1,,Colorado J | Uribe W | Suárez E,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Artibeus amplus,,,,,Macho,,Colombia,CO,Caldas,Marquetalia,Finca El Infierno,1505,"5° 18' 4.69"" N","75° 03' 23.3"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0161,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0161,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,19/03/2001,,1,,Colorado J | Suárez E,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Artibeus amplus,,,,,Macho,,Colombia,CO,Caldas,Marquetalia,Finca El Infierno,1505,"5° 18' 4.69"" N","75° 03' 23.3"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0328,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0328,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,20/03/2001,,1,,Colorado J | Suárez E,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Artibeus amplus,,,,,Hembra,,Colombia,CO,Caldas,Marquetalia,Finca El Infierno,1505,"5° 18' 4.69"" N","75° 03' 23.3"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0484,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0484,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,Mar 2001,,1,,Colorado J | Suárez E,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,Artibeus amplus,,,,,Macho,,Colombia,CO,Caldas,Marquetalia,Finca El Infierno,1505,"5° 18' 4.69"" N","75° 03' 23.3"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0242,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0242,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,2001/03/19,,1,,Colorado J | Suárez E,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,"Artibeus jamaicensis Leach, 1821",,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca El Amparo de Niños",224,"4° 44' 49.63"" S","75° 36' 3.204"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0251,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0251,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,2001/03/19,,1,,López D | Molina D | Trujillo P | Perdomo L,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,"Artibeus jamaicensis Leach, 1821",,,,,Indeterminado,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca El Amparo de Niños",224,"4° 44' 49.63"" S","75° 36' 3.204"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0297,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0297,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,20/03/2001,,1,,Vargas I,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,"Artibeus jamaicensis Leach, 1821",,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca El Amparo de Niños",224,"4° 44' 49.63"" S","75° 36' 3.204"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0330,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0330,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,Mar 2001,,1,,Vargas I,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,"Artibeus jamaicensis Leach, 1821",,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca El Amparo de Niños",224,"4° 44' 49.63"" S","75° 36' 3.204"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0331,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0331,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,2001/03/19,,1,,Vargas I,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,"Artibeus jamaicensis Leach, 1821",,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca El Amparo de Niños",224,"4° 44' 49.63"" S","75° 36' 3.204"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0376,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0376,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,Feb 2001,,1,,Díaz O | Londoño L,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,"Artibeus jamaicensis Leach, 1821",,,,,Macho,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca El Amparo de Niños",224,"4° 44' 49.63"" S","75° 36' 3.204"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0377,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0377,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,May 2001,,1,,Alzate F | Moreno J | Gómez M,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,"Artibeus jamaicensis Leach, 1821",,,,,Hembra,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca El Amparo de Niños",224,"4° 44' 49.63"" S","75° 36' 3.204"" W",,,,,
UCN:MH-MAM:46-2300MI2008MA0378,PreservedSpecimen,Universidad de Ciencias Naturales (UCN),MH-MAM,46-2300MI2008MA0378,Objeto físico,RNC:123,Rodríguez W | Giraldo F | Marín M,"Mar 19, 2001",,1,,Alzate F | Moreno J | Gómez M,oct. 2001,,,,Mammalia,,Phyllostomidae,,,,"Artibeus jamaicensis Leach, 1821",,,,,Indeterminado,,Colombia,CO,Risaralda,Pereira,"Vereda La Suiza, finca El Amparo de Niños",224,"4° 44' 49.63"" S","75° 36' 3.204"" W",,,,,
