occurrenceID	catalogNumber	institutionCode	collectionCode	collectionID	basisOfRecord	type	recordedBy	eventDate	samplingProtocol	individualCount	preparations	identifiedBy	dateIdentified	identificationQualifier	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificName	scientificNameAuthorship	verbatimTaxonRank	taxonRank	vernacularName	sex	habitat	country	stateProvince	county	verbatimLocality	verbatimElevation	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters
UCN:MH-ORNIT:46-2300MI2008AV1496	46-2300MI2008AV1496	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rudas A | Giraldo D | Tuberquia D | Uribe F	19/03/2001	Red de Niebla	1	Piel	Suescún D | Piedrahíta J | Ríos L	oct. 2001				Aves		Accipitridae				Buteo magnirostris					Desconocido	Bosque Montano	Colombia	Antioquia	Medellín	N de la cumbre de Santa Elena, entre el río Negro y Medellín	2545	"6° 12' 26.210"" N"	"75° 29' 24.110"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1648	46-2300MI2008AV1648	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Suárez S | Calderón D	19/03/2001	Red de Niebla	1	Piel	Suescún D | Piedrahíta J | Ríos L	oct. 2001				Aves		Accipitridae				Buteo magnirostris					M	Bosque Montano	Colombia	Antioquia	Medellín	N de la cumbre de Santa Elena, entre el río Negro y Medellín	2545	"6° 12' 26.210"" N"	"75° 29' 24.110"" W"					
UCN:MH-HERP:46-2300MI2008RE0014	46-2300MI2008RE0014	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Alzate F | Cardona F	2001/03/19		1	Animal entero (ETOH - Etanol)	Clavijo L	oct. 2001				Reptilia		Polychrotidae				Anolis auratus					Male	Bosque Montano	Colombia	Antioquia	Támesis	Vereda El Barro, finca La Colina	1489	"5° 43' 30.7"" N"	"75° 42' 27.7"" W"					
UCN:MH-HERP:46-2300MI2008RE0007	46-2300MI2008RE0007	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	González F	20/03/2001		1	Animal entero (ETOH - Etanol)	Rodríguez W | Ropero L | Restrepo M | Santiago H	oct. 2001				Reptilia		Polychrotidae				Anolis tropidogaster					Female		Colombia	Caldas	Manizales	Vereda El Desquite, finca Martinica	3442	"5° 4' 14.2"" N"	"75° 23' 19.3"" W"					
UCN:MH-HERP:46-2300MI2008RE0030	46-2300MI2008RE0030	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	González F	Mar 2001		1	Animal entero (ETOH - Etanol)	Rodríguez W | Ropero L | Restrepo M | Santiago H	oct. 2001				Reptilia		Polychrotidae				Anolis tropidogaster					Macho		Colombia	Caldas	Manizales	Vereda El Desquite, finca Martinica	3442	"5° 4' 14.2"" N"	"75° 23' 19.3"" W"					
UCN:MH-HERP:46-2300MI2008RE0038	46-2300MI2008RE0038	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Cardona F | Alzate F | Posada J | Trujillo C	2001/03/19		1	Animal entero (ETOH - Etanol)	Rodríguez W | Ropero L | Restrepo M | Santiago H	oct. 2001				Reptilia		Polychrotidae				Anolis tropidogaster					Hembra		Colombia	Caldas	Manizales	Vereda El Desquite, finca Martinica	3442	"5° 4' 14.2"" N"	"75° 23' 19.3"" W"					
UCN:MH-HERP:46-2300MI2008RE0067	46-2300MI2008RE0067	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Cardona F | Alzate F | Posada J | Trujillo C	Feb 2001		1	Animal entero (ETOH - Etanol)	Clavijo L | Cordero Z	oct. 2001				Reptilia		Polychrotidae				Anolis tropidogaster					Desconocido		Colombia	Caldas	Manizales	Vereda El Desquite, finca Martinica	3442	"5° 4' 14.2"" N"	"75° 23' 19.3"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1365	46-2300MI2008AV1365	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Idárraga A | Cardona F	Mar 19, 2001	Red de Niebla	1	Piel	McPherson G | Roldán F | Betancur J	oct. 2001				Aves		Accipitridae				Coragyps atratus					Male	Piedemonte	Colombia	Antioquia	Salgar	Reserva Natural finca La Florida, a lado del río Barroso, finca la Florida	791	5.91005183° N	75.9117570° W					
UCN:MH-ORNIT:46-2300MI2008AV0954	46-2300MI2008AV0954	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Roldán F | Mosquera O | Niño J	2001	Red de Niebla	1	Piel	Ramírez J | Muñoz E | Cruz M | Villa M	oct. 2001				Aves		Accipitridae				Elanoides forficatus					Macho	Bosque Húmedo	Colombia	Antioquia	Frontino	Camino del río Calles hacia Venados	1218	6° 33' N	76° 17' W					
UCN:MH-MAM:46-2300MI2008MA0068	46-2300MI2008MA0068	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Correa A | Cuartas S	2001		1		David H | Giraldo A	oct. 2001				Mammalia		Aotidae				Aotus griseimembra					Female		Colombia	Tolima	Villahermosa	Nevado del Ruiz	4536	"4° 54' 8.780"" N"	"75° 18' 12.490"" W"					
UCN:MH-MAM:46-2300MI2008MA0091	46-2300MI2008MA0091	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	González F	19/03/2001		1		David H | Giraldo A	oct. 2001				Mammalia		Aotidae				Aotus griseimembra					Macho		Colombia	Tolima	Villahermosa	Nevado del Ruiz	4536	"4° 54' 8.780"" N"	"75° 18' 12.490"" W"					
UCN:MH-MAM:46-2300MI2008MA0151	46-2300MI2008MA0151	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Arbeláez M | Sueroque F	19/03/2001		1		Beltran N	oct. 2001				Mammalia		Aotidae				Aotus griseimembra					Hembra		Colombia	Tolima	Villahermosa	Nevado del Ruiz	4536	"4° 54' 8.780"" N"	"75° 18' 12.490"" W"					
UCN:MH-MAM:46-2300MI2008MA0163	46-2300MI2008MA0163	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Arbeláez M | Sueroque F	Feb 10, 2001		1		Vargas I	oct. 2001				Mammalia		Aotidae				Aotus griseimembra					Desconocido		Colombia	Tolima	Villahermosa	Nevado del Ruiz	4536	"4° 54' 8.780"" N"	"75° 18' 12.490"" W"					
UCN:MH-MAM:46-2300MI2008MA0217	46-2300MI2008MA0217	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Arbeláez M | Sueroque F	2001		1		Beltran N	oct. 2001				Mammalia		Aotidae				Aotus griseimembra					M		Colombia	Tolima	Villahermosa	Nevado del Ruiz	4536	"4° 54' 8.780"" N"	"75° 18' 12.490"" W"					
UCN:MH-MAM:46-2300MI2008MA0364	46-2300MI2008MA0364	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	19/03/2001		1		Vargas I	oct. 2001				Mammalia		Aotidae				Aotus griseimembra					Male		Colombia	Tolima	Villahermosa	Nevado del Ruiz	4536	"4° 54' 8.780"" N"	"75° 18' 12.490"" W"					
UCN:MH-MAM:46-2300MI2008MA0481	46-2300MI2008MA0481	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Mar 2001		1		Beltran N	oct. 2001				Mammalia		Aotidae				Aotus griseimembra					Female		Colombia	Tolima	Villahermosa	Nevado del Ruiz	4536	"4° 54' 8.780"" N"	"75° 18' 12.490"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0959	46-2300MI2008AV0959	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Roldán F | Mosquera O | Niño J	19/03/2001	Red de Niebla	1	Piel	Ramírez J | Muñoz E | Cruz M | Villa M	oct. 2001				Aves		Accipitridae				Elanus leucurus					Hembra		Colombia	Risaralda	Santa Rosa de Cabal	Finca La Granja	225	"4° 52' 26"" N"	"75° 31' 21"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0213	46-2300MI2008AV0213	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rivas A | Ruíz A	2001/03/19	Red de Niebla	1	Piel	Callejas R | Marulanda O	oct. 2001				Aves		Alcedinidae				Chloroceryle americana					Female		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Aguas y Aguas	224	"4° 44' 17.41"" S"	"75° 33' 47.9"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0279	46-2300MI2008AV0279	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rivas A | Ruíz A	Feb 2001	Red de Niebla	1	Piel	Soejarto D | Lockwood T	oct. 2001				Aves		Alcedinidae				Chloroceryle americana					Macho		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Aguas y Aguas	224	"4° 44' 17.41"" S"	"75° 33' 47.9"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0709	46-2300MI2008AV0709	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rivas A | Ruíz A	May 2001	Red de Niebla	1	Piel	Callejas R | Luteyn J | Betancur J	oct. 2001				Aves		Alcedinidae				Chloroceryle americana					Hembra		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Aguas y Aguas	224	"4° 44' 17.41"" S"	"75° 33' 47.9"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1033	46-2300MI2008AV1033	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rivas A | Ruíz A	Mar 19, 2001	Red de Niebla	1	Piel	Callejas R | Roldán F	oct. 2001				Aves		Alcedinidae				Chloroceryle americana					Desconocido		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Aguas y Aguas	224	"4° 44' 17.41"" S"	"75° 33' 47.9"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1585	46-2300MI2008AV1585	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rivas A | Ruíz A	2001	Red de Niebla	1	Piel	Callejas R | Roldán F	oct. 2001				Aves		Alcedinidae				Chloroceryle americana					M		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Aguas y Aguas	224	"4° 44' 17.41"" S"	"75° 33' 47.9"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0189	46-2300MI2008AV0189	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Alzate F | Agudelo L | Uribe J	19/03/2001	Red de Niebla	1	Piel	Forero E | Jaramillo R	oct. 2001				Aves		Anhingidae				Anhinga anhinga					Macho	Bosque Húmedo	Colombia	Antioquia	Angostura	8 km al S de Angostura en la ruta a la represa Miraflores	1851	6° 50' N	75° 18' W					
UCN:MH-ORNIT:46-2300MI2008AV0278	46-2300MI2008AV0278	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Alzate F | Cardona F	20/03/2001	Red de Niebla	1	Piel	Clavijo L | Tanimuka W	oct. 2001				Aves		Anhingidae				Anhinga anhinga					Hembra	Bosque Húmedo	Colombia	Antioquia	Angostura	8 km al S de Angostura en la ruta a la represa Miraflores	1851	6° 50' N	75° 18' W					
UCN:MH-ORNIT:46-2300MI2008AV0722	46-2300MI2008AV0722	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Alzate F | Cardona F	Mar 2001	Red de Niebla	1	Piel	Clavijo L | Cordero Z	oct. 2001				Aves		Anhingidae				Anhinga anhinga					Desconocido	Bosque Húmedo	Colombia	Antioquia	Angostura	8 km al S de Angostura en la ruta a la represa Miraflores	1851	6° 50' N	75° 18' W					
UCN:MH-ORNIT:46-2300MI2008AV1036	46-2300MI2008AV1036	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Alzate F | Cardona F	2001/03/19	Red de Niebla	1	Piel	Clavijo L | Tanimuka W	oct. 2001				Aves		Anhingidae				Anhinga anhinga					M	Bosque Húmedo	Colombia	Antioquia	Angostura	8 km al S de Angostura en la ruta a la represa Miraflores	1851	6° 50' N	75° 18' W					
UCN:MH-ORNIT:46-2300MI2008AV0547	46-2300MI2008AV0547	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	Mar 2001	Red de Niebla	1	Piel	Sánchez J	oct. 2001				Aves		Ardeidae				Ardea cocoi					Male		Colombia	Caldas	Victoria	Puente de hierro a 1 km del Río La Miel	310	5.57547129° N	74.8513326° W					
UCN:MH-ORNIT:46-2300MI2008AV1008	46-2300MI2008AV1008	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Velásquez C | Correa E | Ramírez J	Mar 19, 2001	Red de Niebla	1	Piel	Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R	oct. 2001				Aves		Ardeidae				Bubulcus ibis					Male		Colombia	Risaralda	Santa Rosa de Cabal	Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania	225	"4° 52' 3"" N"	"75° 32' 48"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1031	46-2300MI2008AV1031	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Velásquez C | Correa E | Ramírez J	Mar 19, 2001	Red de Niebla	1	Piel	Rodríguez W | Idárraga A | Parra R | Carmona D | Naranjo J | Taborda K	oct. 2001				Aves		Ardeidae				Bubulcus ibis					Female		Colombia	Risaralda	Santa Rosa de Cabal	Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania	225	"4° 52' 3"" N"	"75° 32' 48"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1160	46-2300MI2008AV1160	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Velásquez C | Correa E | Ramírez J	19/03/2001	Red de Niebla	1	Piel	Rodríguez W | Idárraga A | Parra R | Carmona D | Naranjo J | Taborda K	oct. 2001				Aves		Ardeidae				Bubulcus ibis					Macho		Colombia	Risaralda	Santa Rosa de Cabal	Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania	225	"4° 52' 3"" N"	"75° 32' 48"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1226	46-2300MI2008AV1226	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Velásquez C | Correa E | Ramírez J	20/03/2001	Red de Niebla	1	Piel	Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R	oct. 2001				Aves		Ardeidae				Bubulcus ibis					Hembra		Colombia	Risaralda	Santa Rosa de Cabal	Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania	225	"4° 52' 3"" N"	"75° 32' 48"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1344	46-2300MI2008AV1344	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Velásquez C | Correa E | Ramírez J	Mar 2001	Red de Niebla	1	Piel	Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R	oct. 2001				Aves		Ardeidae				Bubulcus ibis					Desconocido		Colombia	Risaralda	Santa Rosa de Cabal	Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania	225	"4° 52' 3"" N"	"75° 32' 48"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1677	46-2300MI2008AV1677	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Velásquez C | Correa E | Ramírez J	2001/03/19	Red de Niebla	1	Piel	Idárraga A | Rodríguez W | Díaz O | Urrea L | Carmona D | Rivera A | Parra R	oct. 2001				Aves		Ardeidae				Bubulcus ibis					M		Colombia	Risaralda	Santa Rosa de Cabal	Vereda Campo Alegrito, Parque Municipal Natural Campo Alegre, finca la Albania	225	"4° 52' 3"" N"	"75° 32' 48"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0212	46-2300MI2008AV0212	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Suárez S | Calderón D	Feb 10, 2001	Red de Niebla	1	Piel	Suescún D | Piedrahíta J | Ríos L	oct. 2001				Aves		Ardeidae				Butorides striatus					Male		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Pez Fresco	224	"4° 44' 25.58"" S"	"75° 34' 52.13"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0280	46-2300MI2008AV0280	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Suárez S | Calderón D	2001	Red de Niebla	1	Piel	Suescún D | Piedrahíta J | Ríos L	oct. 2001				Aves		Ardeidae				Butorides striatus					Female		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Pez Fresco	224	"4° 44' 25.58"" S"	"75° 34' 52.13"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1032	46-2300MI2008AV1032	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Suárez S | Calderón D	19/03/2001	Red de Niebla	1	Piel	Suescún D | Piedrahíta J | Ríos L	oct. 2001				Aves		Ardeidae				Butorides striatus					Macho		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Pez Fresco	224	"4° 44' 25.58"" S"	"75° 34' 52.13"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1581	46-2300MI2008AV1581	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Suárez S | Calderón D	Mar 2001	Red de Niebla	1	Piel	Suescún D | Piedrahíta J | Ríos L	oct. 2001				Aves		Ardeidae				Butorides striatus					Hembra		Colombia	Risaralda	Pereira	Vereda La Suiza, finca Pez Fresco	224	"4° 44' 25.58"" S"	"75° 34' 52.13"" W"					
UCN:MH-MAM:46-2300MI2008MA0148	46-2300MI2008MA0148	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	Mar 19, 2001		1		Colorado J | Uribe W | Suárez E	oct. 2001				Mammalia		Phyllostomidae				Artibeus amplus					M		Colombia	Caldas	Marquetalia	Finca El Infierno	1505	"5° 18' 4.69"" N"	"75° 03' 23.3"" W"					
UCN:MH-MAM:46-2300MI2008MA0161	46-2300MI2008MA0161	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	19/03/2001		1		Colorado J | Suárez E	oct. 2001				Mammalia		Phyllostomidae				Artibeus amplus					Male		Colombia	Caldas	Marquetalia	Finca El Infierno	1505	"5° 18' 4.69"" N"	"75° 03' 23.3"" W"					
UCN:MH-MAM:46-2300MI2008MA0328	46-2300MI2008MA0328	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	20/03/2001		1		Colorado J | Suárez E	oct. 2001				Mammalia		Phyllostomidae				Artibeus amplus					Female		Colombia	Caldas	Marquetalia	Finca El Infierno	1505	"5° 18' 4.69"" N"	"75° 03' 23.3"" W"					
UCN:MH-MAM:46-2300MI2008MA0484	46-2300MI2008MA0484	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	Mar 2001		1		Colorado J | Suárez E	oct. 2001				Mammalia		Phyllostomidae				Artibeus amplus					Macho		Colombia	Caldas	Marquetalia	Finca El Infierno	1505	"5° 18' 4.69"" N"	"75° 03' 23.3"" W"					
UCN:MH-MAM:46-2300MI2008MA0242	46-2300MI2008MA0242	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	2001/03/19		1		Colorado J | Suárez E	oct. 2001				Mammalia		Phyllostomidae				Artibeus jamaicensis Leach, 1821					Hembra		Colombia	Risaralda	Pereira	Vereda La Suiza, finca El Amparo de Niños	224	"4° 44' 49.63"" S"	"75° 36' 3.204"" W"					
UCN:MH-MAM:46-2300MI2008MA0251	46-2300MI2008MA0251	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	2001/03/19		1		López D | Molina D | Trujillo P | Perdomo L	oct. 2001				Mammalia		Phyllostomidae				Artibeus jamaicensis Leach, 1821					Desconocido		Colombia	Risaralda	Pereira	Vereda La Suiza, finca El Amparo de Niños	224	"4° 44' 49.63"" S"	"75° 36' 3.204"" W"					
UCN:MH-MAM:46-2300MI2008MA0297	46-2300MI2008MA0297	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	20/03/2001		1		Vargas I	oct. 2001				Mammalia		Phyllostomidae				Artibeus jamaicensis Leach, 1821					M		Colombia	Risaralda	Pereira	Vereda La Suiza, finca El Amparo de Niños	224	"4° 44' 49.63"" S"	"75° 36' 3.204"" W"					
UCN:MH-MAM:46-2300MI2008MA0330	46-2300MI2008MA0330	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	Mar 2001		1		Vargas I	oct. 2001				Mammalia		Phyllostomidae				Artibeus jamaicensis Leach, 1821					Male		Colombia	Risaralda	Pereira	Vereda La Suiza, finca El Amparo de Niños	224	"4° 44' 49.63"" S"	"75° 36' 3.204"" W"					
UCN:MH-MAM:46-2300MI2008MA0331	46-2300MI2008MA0331	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	2001/03/19		1		Vargas I	oct. 2001				Mammalia		Phyllostomidae				Artibeus jamaicensis Leach, 1821					Female		Colombia	Risaralda	Pereira	Vereda La Suiza, finca El Amparo de Niños	224	"4° 44' 49.63"" S"	"75° 36' 3.204"" W"					
UCN:MH-MAM:46-2300MI2008MA0376	46-2300MI2008MA0376	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	Feb 2001		1		Díaz O | Londoño L	oct. 2001				Mammalia		Phyllostomidae				Artibeus jamaicensis Leach, 1821					Macho		Colombia	Risaralda	Pereira	Vereda La Suiza, finca El Amparo de Niños	224	"4° 44' 49.63"" S"	"75° 36' 3.204"" W"					
UCN:MH-MAM:46-2300MI2008MA0377	46-2300MI2008MA0377	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	May 2001		1		Alzate F | Moreno J | Gómez M	oct. 2001				Mammalia		Phyllostomidae				Artibeus jamaicensis Leach, 1821					Hembra		Colombia	Risaralda	Pereira	Vereda La Suiza, finca El Amparo de Niños	224	"4° 44' 49.63"" S"	"75° 36' 3.204"" W"					
UCN:MH-MAM:46-2300MI2008MA0378	46-2300MI2008MA0378	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	Mar 19, 2001		1		Alzate F | Moreno J | Gómez M	oct. 2001				Mammalia		Phyllostomidae				Artibeus jamaicensis Leach, 1821					Desconocido		Colombia	Risaralda	Pereira	Vereda La Suiza, finca El Amparo de Niños	224	"4° 44' 49.63"" S"	"75° 36' 3.204"" W"					
UCN:MH-MAM:46-2300MI2008MA0433	46-2300MI2008MA0433	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	2001		1		Alzate F | Moreno J | Gómez M	oct. 2001				Mammalia		Phyllostomidae				Artibeus jamaicensis Leach, 1821					M		Colombia	Risaralda	Pereira	Vereda La Suiza, finca El Amparo de Niños	224	"4° 44' 49.63"" S"	"75° 36' 3.204"" W"					
UCN:MH-MAM:46-2300MI2008MA0085	46-2300MI2008MA0085	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	19/03/2001		1		Alzate F | Moreno J | Gómez M	oct. 2001				Mammalia		Phyllostomidae				Artibeus lituratus					Male		Colombia	Caldas	Marquetalia	Vereda La Tebaida	1070	"5° 18' 4.69"" N"	"75° 03' 23.3"" W"					
UCN:MH-MAM:46-2300MI2008MA0086	46-2300MI2008MA0086	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Rodríguez W | Giraldo F | Marín M	19/03/2001		1		Albert L | Folsom J | Brand J | Sánchez D	oct. 2001				Mammalia		Phyllostomidae				Artibeus lituratus					Female		Colombia	Caldas	Marquetalia	Vereda La Tebaida	1070	"5° 18' 4.69"" N"	"75° 03' 23.3"" W"					
